"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2015-06-14 - 2015-06-14","761259","0.0077240346113424865","6300898","0.06393140079071466","27490836","0.2789328845488067","61557268","0.6245843643381362","2446910","0.024827315710999862"
"2015-06-15 - 2015-06-15","1223203","0.008510991377076001","9132224","0.06354160324780639","38623327","0.2687393695494425","91273762","0.6350787247376659","3467874","0.024129311088009156"
"2015-06-16 - 2015-06-16","1188738","0.008355076489942357","9005968","0.06329868440814813","38651166","0.2716607430362783","90016435","0.6326828954546119","3415026","0.02400260061101932"
"2015-06-17 - 2015-06-17","1183119","0.008574967820469454","8854774","0.06417731615123211","36991577","0.26810623648459536","87608592","0.6349664380308638","3335517","0.02417504151283921"
"2015-06-18 - 2015-06-18","1143484","0.008536669735008433","8766457","0.06544590755546455","36275770","0.27081644157078444","84500031","0.6308342375100783","3263917","0.02436674362866426"
"2015-06-19 - 2015-06-19","1029655","0.00847498132883391","7946914","0.06541020805206482","32892399","0.270733854917963","76612604","0.6305902350334297","3011911","0.02479072066770857"
"2015-06-20 - 2015-06-20","680722","0.007829641254027601","5842884","0.06720465272004988","24218582","0.2785613051161124","53970003","0.6207611359244939","2229468","0.02564326498531619"
"2015-06-21 - 2015-06-21","757497","0.007877840756727476","6414598","0.06671073491039906","26475463","0.27534033992825097","60095355","0.6249815338001422","2412496","0.025089550604480294"
"2015-06-22 - 2015-06-22","1162757","0.008557198931808951","8845386","0.06509677226680885","36594563","0.26931418638083054","85966482","0.6326621021776463","3311374","0.02436974024290538"
"2015-06-23 - 2015-06-23","1143148","0.008622053394992167","8635964","0.06513569784947366","35682927","0.26913409452110104","83846744","0.6324037690344899","3275411","0.024704385199943214"
"2015-06-24 - 2015-06-24","1114412","0.008558288435697342","8535058","0.06554621466693296","35020874","0.26894787651444324","82322221","0.6322054249103751","3221789","0.02474219547255136"
"2015-06-25 - 2015-06-25","1122681","0.008568285675981866","8630354","0.06586674091469688","35228016","0.26885972496734156","82799534","0.6319248844063217","3246909","0.02478036403565804"
"2015-06-26 - 2015-06-26","1042792","0.008665751841677527","7983610","0.0663449499619628","32527607","0.27030910312470063","75748185","0.6294783366840943","3032662","0.025201858387564783"
"2015-06-27 - 2015-06-27","725571","0.008253202352870921","5956716","0.067756267142132","24023409","0.2732607224968755","54891171","0.624374377764602","2317008","0.026355430243519586"
"2015-06-28 - 2015-06-28","783645","0.008188677529597793","6399425","0.06687062088043229","25925591","0.2709087717821753","60115549","0.6281758261403252","2474393","0.02585610366746942"
"2015-06-29 - 2015-06-29","1199817","0.008809377126756557","8982383","0.06595105698949669","36221483","0.265947810238896","86396976","0.6343496918241159","3397052","0.02494206382073484"
"2015-06-30 - 2015-06-30","1149731","0.008749794274648826","8666184","0.06595223330174908","35078991","0.2669615367527341","83058069","0.6320965657180568","3447943","0.026239869952811138"
"2015-07-01 - 2015-07-01","1107322","0.008721507256964273","8337604","0.06566877005215678","33933923","0.2672709073799372","79982818","0.6299619511031593","3602855","0.02837686420778239"
"2015-07-02 - 2015-07-02","1102970","0.008730119895905013","8302646","0.06571628877780554","33669568","0.2664980602222424","79641480","0.6303704262920308","3624098","0.028685104812016252"
"2015-07-03 - 2015-07-03","1022362","0.008572346041076127","7942359","0.06659544244646745","31877620","0.2672888757660488","74942928","0.6283847718787017","3477532","0.02915856386770591"
"2015-07-04 - 2015-07-04","705499","0.00824785066026447","5950405","0.0695650196642249","23303365","0.2724350770187257","53023392","0.6198860929876043","2554654","0.02986595966918064"
"2015-07-05 - 2015-07-05","772935","0.008270403785437114","6403180","0.06851402008038866","25130486","0.26889617696737034","58379536","0.6246609812292913","2771815","0.029658417937512692"
"2015-07-06 - 2015-07-06","1151405","0.008445464220081416","9006812","0.06606425061815777","36119539","0.2649339496270516","86149888","0.631902585682728","3906484","0.028653749851981304"
"2015-07-07 - 2015-07-07","1172263","0.008582489382650393","8950228","0.06552730639992925","35666663","0.2611263483638651","86871987","0.6360158992284521","3926619","0.02874795662510316"
"2015-07-08 - 2015-07-08","1164138","0.008826442220572725","8686096","0.06585759116732541","34858946","0.2642989686266274","83355659","0.631998876354232","3827261","0.029018121631242507"
"2015-07-09 - 2015-07-09","1117564","0.008691093132021141","8447648","0.06569583085580076","34078374","0.26502135199581217","81186407","0.6313720058011649","3757284","0.029219718215201026"
"2015-07-10 - 2015-07-10","967707","0.008020335385506023","8013083","0.06641226438570431","32083581","0.2659080486015382","76008150","0.6299539582041358","3584154","0.029705393423115633"
"2015-07-11 - 2015-07-11","727317","0.008122674376218206","6119399","0.0683414322161524","24041226","0.2684923498324264","55937409","0.6247088391393816","2716217","0.030334704435821362"
"2015-07-12 - 2015-07-12","815833","0.008189048677508583","6738162","0.06763533298473902","26225625","0.2632437272371748","62852892","0.6308955289994274","2992369","0.030036362101150217"
"2015-07-13 - 2015-07-13","1221382","0.00875993528396648","9148388","0.0656136137855442","36592987","0.2624504028772544","88432789","0.6342532546088471","4032653","0.028922793444387817"
"2015-07-14 - 2015-07-14","1160010","0.008597202487015836","8925057","0.06614643170072507","35531231","0.26333323636859524","85415399","0.633040646815329","3897078","0.028882482628334837"
"2015-07-15 - 2015-07-15","1128410","0.008592081320511702","8662345","0.06595791659620877","34639642","0.2637575180806734","83130202","0.6329804377615977","3770793","0.028712046241008395"
"2015-07-16 - 2015-07-16","1095599","0.00863656587376755","8303894","0.06545928532226036","33717307","0.2657922679662393","80045916","0.6309989571550029","3693145","0.02911292368272996"
"2015-07-17 - 2015-07-17","1020991","0.00869255047221526","7704651","0.06559613913178841","31262857","0.2661668539469478","73978283","0.6298390082041117","3489079","0.02970544824493688"
"2015-07-18 - 2015-07-18","700764","0.008179911644945208","5823701","0.06797917647964087","23134275","0.27004287530447457","53403775","0.6233741473684918","2606381","0.030423889202447527"
"2015-07-19 - 2015-07-19","753696","0.008149505785590523","6213935","0.06718955551546438","24858208","0.26878490786127646","57851925","0.625536817888179","2805881","0.030339212949489613"
"2015-07-20 - 2015-07-20","1183839","0.00869695638373219","8762850","0.06437541274378325","35968733","0.26424074733059877","86230365","0.6334828666383747","3975282","0.029204016903511095"
"2015-07-21 - 2015-07-21","1171527","0.008677837903886824","8713382","0.06454253004040468","35512958","0.2630547080959643","85629568","0.6342828725960684","3974741","0.029442051363675795"
"2015-07-22 - 2015-07-22","1106817","0.008463937279486869","8484081","0.06487859280991007","34709661","0.26542815451538193","82613449","0.6317530818356487","3854565","0.029476233559572452"
"2015-07-23 - 2015-07-23","1100915","0.008572378936438993","8381207","0.06526106225161347","34135986","0.265803088668041","80971373","0.6304912662283146","3836363","0.029872203915591942"
"2015-07-24 - 2015-07-24","1032693","0.008655953562803572","7852373","0.06581798854626938","31883817","0.26724770997472347","74913702","0.627920907500782","3621775","0.030357440415421533"
"2015-07-25 - 2015-07-25","684133","0.008080549399829343","5779719","0.06826641149693444","23075053","0.2725480362300609","52470727","0.6197512787257146","2654537","0.03135372414746077"
"2015-07-26 - 2015-07-26","737186","0.008149076185404688","6124741","0.06770473262497076","24449121","0.27026795095834383","56321944","0.6225997408606463","2829532","0.031278499370634406"
"2015-07-27 - 2015-07-27","1178273","0.008771798498796201","8709349","0.06483782152666843","35570783","0.26481107597339953","84807470","0.6313596577641207","4059258","0.030219646237015077"
"2015-07-28 - 2015-07-28","1146461","0.00857303348336241","8647548","0.06466484124011514","35361399","0.2644263151084407","84536583","0.6321496820459183","4036753","0.03018612812216347"
"2015-07-29 - 2015-07-29","1124320","0.008606838386943205","8433561","0.0645601755313675","34705830","0.2656783388134384","82392428","0.6307264053862371","3974872","0.03042824188201376"
"2015-07-30 - 2015-07-30","1103386","0.008610183158882961","8291450","0.0647016575819524","34166330","0.2666141850330145","80688493","0.6296461107393476","3899299","0.0304278634868026"
"2015-07-31 - 2015-07-31","1030348","0.008602167486592394","7772319","0.06488952256637981","32034450","0.2674491572176291","75284692","0.628536698048157","3655910","0.030522454681241675"
"2015-08-01 - 2015-08-01","701404","0.00807371984759381","5788196","0.06662675566002346","23520735","0.27074243232073725","54106591","0.6228100461964012","2758023","0.031747045975244255"
"2015-08-02 - 2015-08-02","749782","0.00808355434806046","6159980","0.06641201457619078","24952473","0.26901775664661365","57975188","0.6250424563900209","2916577","0.031444218039114215"
"2015-08-03 - 2015-08-03","1154990","0.008666328834486783","8573918","0.06433336460742106","35315780","0.26498771636671453","84201533","0.6317960963695707","4027051","0.03021649382180697"
"2015-08-04 - 2015-08-04","1142197","0.008514597123123127","8580842","0.06396655971533291","35775952","0.2666946402207247","84585724","0.6305509139208796","4061033","0.03027328901993971"
"2015-08-05 - 2015-08-05","1099000","0.008543681253490355","8293039","0.06447050212808407","34130497","0.26533219962803345","81169840","0.6310184170671624","3940700","0.0306351999232297"
"2015-08-06 - 2015-08-06","973908","0.007812015713549221","8200224","0.06577651969449214","31374109","0.2516613812666145","80250868","0.6437169032824088","3868843","0.031033180042935173"
"2015-08-07 - 2015-08-07","859468","0.007475639294028441","7639862","0.06645140082953026","28984973","0.25211084426081415","73855449","0.6423935464991292","3629412","0.03156856911649805"
"2015-08-08 - 2015-08-08","655666","0.007763724987093929","5685894","0.06732653107186806","22855955","0.2706368012637447","52563954","0.6224084870807025","2691033","0.03186445559659085"
"2015-08-09 - 2015-08-09","701431","0.007720827821084955","6059336","0.06669663868021462","24357635","0.26811062807864583","56864849","0.6259257264092905","2865945","0.03154617901076417"
"2015-08-10 - 2015-08-10","1117272","0.008331528546140618","8593428","0.06408143289297868","35343666","0.2635587056726201","84928556","0.6333146169388493","4118761","0.030713715949411313"
"2015-08-11 - 2015-08-11","1106820","0.008400428404999528","8466798","0.06426043116188106","34908689","0.26494637127707715","83111678","0.6307924510384474","4163581","0.03160031811759485"
"2015-08-12 - 2015-08-12","1093590","0.008485900263780755","8278220","0.06423627619275517","34267707","0.2659061841004962","81191386","0.6300185662580355","4040515","0.03135307318493229"
"2015-08-13 - 2015-08-13","1069993","0.00838514432973161","8190621","0.0641869051808102","34015863","0.2665698941538658","80295475","0.6292463099285288","4033842","0.031611746407063615"
"2015-08-14 - 2015-08-14","1003142","0.008333918895879325","7801713","0.06481519405121845","32207754","0.26757608559349816","75555708","0.6277029000806872","3800265","0.03157190137871691"
"2015-08-15 - 2015-08-15","660067","0.007647794204936882","5735868","0.06645800812748237","23333083","0.2703462178092698","53808762","0.6234493440793555","2770374","0.032098635778955484"
"2015-08-16 - 2015-08-16","732398","0.007768186664392631","6169036","0.06543194163195155","25177242","0.2670426674439117","59181470","0.6277088496052045","3021574","0.032048354654539604"
"2015-08-17 - 2015-08-17","1152661","0.008388874786469276","8618683","0.06272533946344275","36097391","0.2627107998077691","87273259","0.6351602439555973","4261535","0.031014741986721463"
"2015-08-18 - 2015-08-18","1125766","0.008277865194239635","8578601","0.06307927458563264","35791577","0.2631788928562844","86269308","0.6343464823278895","4231889","0.031117485035953806"
"2015-08-19 - 2015-08-19","1092847","0.008206043570760652","8496286","0.06379748775962577","35130761","0.2637922375593098","84285311","0.6328872517755112","4170666","0.03131697933479256"
"2015-08-20 - 2015-08-20","1051040","0.008181079075176274","8194756","0.0637862943729784","34191287","0.266137942065998","80975440","0.630296161694314","4059527","0.03159852279153325"
"2015-08-21 - 2015-08-21","977378","0.008241169675455535","7669586","0.06466930866716696","31881726","0.2688240511985969","74312527","0.6265970218470956","3755783","0.03166844861168495"
"2015-08-22 - 2015-08-22","650515","0.007676600095813089","5681725","0.06704892382094743","23255639","0.2744352406563947","52378337","0.6181064953655646","2773772","0.03273274006128016"
"2015-08-23 - 2015-08-23","707402","0.007703692558674386","6099958","0.06642927367017099","24864159","0.2707736713580069","57148095","0.6223496034700452","3006740","0.032743758943102545"
"2015-08-24 - 2015-08-24","1142301","0.008307842722485604","8758016","0.06369618821047385","36472059","0.2652576947207571","86819536","0.6314299386301657","4304793","0.031308335716117706"
"2015-08-25 - 2015-08-25","1124580","0.008354544405092928","8540765","0.0634496438189933","35858890","0.26639695603900365","84823080","0.630153647083133","4259666","0.03164520865377703"
"2015-08-26 - 2015-08-26","1113873","0.008369666637091475","8497328","0.06384911266008174","35375787","0.2658144548029751","83856483","0.6300994889623219","4241041","0.03186727693752974"
"2015-08-27 - 2015-08-27","1107217","0.00844663238768892","8373953","0.06388242108167125","35039203","0.2673037596953504","82402183","0.6286219844385241","4161283","0.03174520239676532"
